time,seconds_elapsed,z,y,x
1773343139047701000,10.300700927734376,-0.9129999876022339,-0.035999998450279236,-0.828000009059906
1773343139057452800,10.310452880859375,-0.8799999952316284,-0.07599999755620956,-0.9300000071525574
1773343139067205000,10.320205078125,-0.7820000052452087,-0.03500000014901161,-1.0410000085830688
1773343139076957400,10.32995751953125,-0.7639999985694885,0.1120000034570694,-1.1690000295639038
1773343139086709800,10.339709716796875,-0.781000018119812,0.05000000074505806,-1.371999979019165
1773343139096461300,10.34946142578125,-0.8349999785423279,-0.06300000101327896,-1.496000051498413
1773343139106214000,10.3592138671875,-0.8220000267028809,-0.1599999964237213,-1.4919999837875366
1773343139115966200,10.36896630859375,-0.7269999980926514,-0.08799999952316284,-1.222000002861023
1773343139125718500,10.378718505859375,-0.46799999475479126,-0.19900000095367432,-0.9139999747276306
1773343139135469800,10.3884697265625,-0.08399999886751175,-0.20999999344348907,-0.460999995470047
1773343139145222000,10.398221923828125,0.4320000112056732,-0.44699999690055847,0.024000000208616257
1773343139154975200,10.407975341796876,0.8199999928474426,-0.6470000147819519,0.22499999403953552
1773343139164731000,10.41773095703125,1.4160000085830688,-0.7269999980926514,0.31200000643730164
1773343139174485200,10.4274853515625,1.7380000352859497,-0.8429999947547913,0.2669999897480011
1773343139184239400,10.4372392578125,1.9559999704360962,-1.0609999895095825,0.12099999934434891
1773343139193993700,10.44699365234375,1.8459999561309814,-1.3170000314712524,-0.2709999978542328
1773343139203747000,10.4567470703125,1.687999963760376,-1.3389999866485596,-0.7710000276565552
1773343139213501000,10.4665009765625,1.590999960899353,-1.371999979019165,-1.315000057220459
1773343139223258000,10.476258056640624,1.4570000171661377,-1.1490000486373901,-1.6970000267028809
1773343139233008600,10.486008544921875,1.3339999914169312,-0.7670000195503235,-1.7130000591278076
1773343139242763300,10.49576318359375,1.2649999856948853,-0.492000013589859,-1.5440000295639038
1773343139252516000,10.50551611328125,1.1979999542236328,-0.33899998664855957,-1.4220000505447388
1773343139262269000,10.51526904296875,1.125,-0.164000004529953,-0.9810000061988831
1773343139272021500,10.525021484375,0.8709999918937683,-0.16899999976158142,-0.550000011920929
1773343139281773800,10.53477392578125,0.7440000176429749,-0.21400000154972076,-0.14800000190734863
1773343139291527000,10.54452685546875,0.8690000176429749,-0.1080000028014183,0.041999999433755875
1773343139301278000,10.55427783203125,0.9580000042915344,-0.05400000140070915,0.2680000066757202
1773343139311030300,10.5640302734375,1.1390000581741333,-0.05000000074505806,0.20399999618530273
1773343139320756700,10.5737568359375,1.0829999446868896,-0.20200000703334808,-0.07500000298023224
1773343139330538200,10.583538330078126,1.3380000591278076,-0.27300000190734863,-0.5460000038146973
1773343139340286700,10.59328662109375,1.2960000038146973,-0.367000013589859,-1.2300000190734863
